plan_id,black_pct,latino_pct
3789,"0     0.450782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.368939
6     0.276711
7     0.342880
8     0.404328
9     0.281905
10    0.116218
11    0.057581
12    0.547070
13    0.227933
dtype: float64","0     0.052047
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.062849
6     0.062446
7     0.113156
8     0.038058
9     0.055142
10    0.082043
11    0.077412
12    0.058668
13    0.080350
dtype: float64"
3790,"0     0.450782
1     0.641898
2     0.283514
3     0.386765
4     0.065975
5     0.368939
6     0.276711
7     0.342880
8     0.404328
9     0.357077
10    0.116218
11    0.057581
12    0.547070
13    0.227933
dtype: float64","0     0.052047
1     0.047961
2     0.056122
3     0.037926
4     0.074117
5     0.062849
6     0.062446
7     0.113156
8     0.038058
9     0.043941
10    0.082043
11    0.077412
12    0.058668
13    0.080350
dtype: float64"
3791,"0     0.450782
1     0.641898
2     0.348416
3     0.386765
4     0.065975
5     0.368939
6     0.276711
7     0.342880
8     0.404328
9     0.289872
10    0.116218
11    0.057581
12    0.547070
13    0.227933
dtype: float64","0     0.052047
1     0.047961
2     0.044574
3     0.037926
4     0.074117
5     0.062849
6     0.062446
7     0.113156
8     0.038058
9     0.055894
10    0.082043
11    0.077412
12    0.058668
13    0.080350
dtype: float64"
3792,"0     0.450782
1     0.641898
2     0.348416
3     0.292860
4     0.065975
5     0.368939
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.547070
13    0.227933
dtype: float64","0     0.052047
1     0.047961
2     0.044574
3     0.054715
4     0.074117
5     0.062849
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.058668
13    0.080350
dtype: float64"
3793,"0     0.546702
1     0.641898
2     0.348416
3     0.292860
4     0.065975
5     0.368939
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.450415
13    0.227933
dtype: float64","0     0.058653
1     0.047961
2     0.044574
3     0.054715
4     0.074117
5     0.062849
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.052012
13    0.080350
dtype: float64"
3794,"0     0.546702
1     0.641898
2     0.348416
3     0.292860
4     0.065975
5     0.476161
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.339486
13    0.227933
dtype: float64","0     0.058653
1     0.047961
2     0.044574
3     0.054715
4     0.074117
5     0.063271
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.051446
13    0.080350
dtype: float64"
3795,"0     0.546702
1     0.641898
2     0.348416
3     0.292860
4     0.065975
5     0.351542
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.465568
13    0.227933
dtype: float64","0     0.058653
1     0.047961
2     0.044574
3     0.054715
4     0.074117
5     0.062780
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.052321
13    0.080350
dtype: float64"
3796,"0     0.587729
1     0.641898
2     0.348416
3     0.292860
4     0.065975
5     0.351542
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.408742
13    0.227933
dtype: float64","0     0.056315
1     0.047961
2     0.044574
3     0.054715
4     0.074117
5     0.062780
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.054141
13    0.080350
dtype: float64"
3797,"0     0.587729
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.351542
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.408742
13    0.227933
dtype: float64","0     0.056315
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.062780
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.054141
13    0.080350
dtype: float64"
3798,"0     0.587729
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.349632
6     0.276711
7     0.342880
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.408742
13    0.226097
dtype: float64","0     0.056315
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.067448
6     0.062446
7     0.113156
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.054141
13    0.075941
dtype: float64"
3799,"0     0.587729
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.349632
6     0.276711
7     0.227187
8     0.404328
9     0.380568
10    0.116218
11    0.057581
12    0.408742
13    0.340582
dtype: float64","0     0.056315
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.067448
6     0.062446
7     0.076539
8     0.038058
9     0.039680
10    0.082043
11    0.077412
12    0.054141
13    0.112174
dtype: float64"
3800,"0     0.587729
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.349632
6     0.276711
7     0.227187
8     0.408323
9     0.380568
10    0.116218
11    0.057581
12    0.404602
13    0.340582
dtype: float64","0     0.056315
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.067448
6     0.062446
7     0.076539
8     0.047118
9     0.039680
10    0.082043
11    0.077412
12    0.044781
13    0.112174
dtype: float64"
3801,"0     0.587729
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.349632
6     0.276711
7     0.329435
8     0.408323
9     0.380568
10    0.116218
11    0.057581
12    0.404602
13    0.232330
dtype: float64","0     0.056315
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.067448
6     0.062446
7     0.110713
8     0.047118
9     0.039680
10    0.082043
11    0.077412
12    0.044781
13    0.075840
dtype: float64"
3802,"0     0.363094
1     0.641898
2     0.345025
3     0.297095
4     0.065975
5     0.578831
6     0.276711
7     0.329435
8     0.408323
9     0.380568
10    0.116218
11    0.057581
12    0.404602
13    0.232330
dtype: float64","0     0.066688
1     0.047961
2     0.043454
3     0.055747
4     0.074117
5     0.056868
6     0.062446
7     0.110713
8     0.047118
9     0.039680
10    0.082043
11    0.077412
12    0.044781
13    0.075840
dtype: float64"
3803,"0     0.363094
1     0.641898
2     0.345025
3     0.381909
4     0.065975
5     0.578831
6     0.276711
7     0.329435
8     0.408323
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.232330
dtype: float64","0     0.066688
1     0.047961
2     0.043454
3     0.039668
4     0.074117
5     0.056868
6     0.062446
7     0.110713
8     0.047118
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.075840
dtype: float64"
3804,"0     0.574082
1     0.641898
2     0.345025
3     0.381909
4     0.065975
5     0.354768
6     0.276711
7     0.329435
8     0.408323
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.232330
dtype: float64","0     0.061254
1     0.047961
2     0.043454
3     0.039668
4     0.074117
5     0.062585
6     0.062446
7     0.110713
8     0.047118
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.075840
dtype: float64"
3805,"0     0.574082
1     0.641898
2     0.345025
3     0.381909
4     0.065975
5     0.381408
6     0.276711
7     0.329435
8     0.380275
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.232330
dtype: float64","0     0.061254
1     0.047961
2     0.043454
3     0.039668
4     0.074117
5     0.062764
6     0.062446
7     0.110713
8     0.046611
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.075840
dtype: float64"
3806,"0     0.574082
1     0.641898
2     0.345025
3     0.381909
4     0.065975
5     0.381659
6     0.276711
7     0.329435
8     0.380275
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.244534
dtype: float64","0     0.061254
1     0.047961
2     0.043454
3     0.039668
4     0.074117
5     0.055356
6     0.062446
7     0.110713
8     0.046611
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.081739
dtype: float64"
3807,"0     0.574082
1     0.641898
2     0.345025
3     0.381909
4     0.065975
5     0.381659
6     0.276711
7     0.242773
8     0.380275
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.340684
dtype: float64","0     0.061254
1     0.047961
2     0.043454
3     0.039668
4     0.074117
5     0.055356
6     0.062446
7     0.089017
8     0.046611
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.105298
dtype: float64"
3808,"0     0.657137
1     0.550559
2     0.345025
3     0.381909
4     0.065975
5     0.381659
6     0.276711
7     0.242773
8     0.380275
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.340684
dtype: float64","0     0.049167
1     0.061336
2     0.043454
3     0.039668
4     0.074117
5     0.055356
6     0.062446
7     0.089017
8     0.046611
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.105298
dtype: float64"
3809,"0     0.657137
1     0.562457
2     0.345025
3     0.381909
4     0.065975
5     0.380233
6     0.276711
7     0.242773
8     0.380275
9     0.296354
10    0.116218
11    0.057581
12    0.404602
13    0.340684
dtype: float64","0     0.049167
1     0.053639
2     0.043454
3     0.039668
4     0.074117
5     0.062812
6     0.062446
7     0.089017
8     0.046611
9     0.055641
10    0.082043
11    0.077412
12    0.044781
13    0.105298
dtype: float64"
3810,"0     0.657137
1     0.562457
2     0.345025
3     0.381909
4     0.065975
5     0.380233
6     0.276711
7     0.242773
8     0.380275
9     0.296354
10    0.116654
11    0.057462
12    0.404602
13    0.340684
dtype: float64","0     0.049167
1     0.053639
2     0.043454
3     0.039668
4     0.074117
5     0.062812
6     0.062446
7     0.089017
8     0.046611
9     0.055641
10    0.082212
11    0.077274
12    0.044781
13    0.105298
dtype: float64"
3811,"0     0.657137
1     0.562457
2     0.345025
3     0.381909
4     0.183296
5     0.380233
6     0.155405
7     0.242773
8     0.380275
9     0.296354
10    0.116654
11    0.057462
12    0.404602
13    0.340684
dtype: float64","0     0.049167
1     0.053639
2     0.043454
3     0.039668
4     0.035408
5     0.062812
6     0.101204
7     0.089017
8     0.046611
9     0.055641
10    0.082212
11    0.077274
12    0.044781
13    0.105298
dtype: float64"
3812,"0     0.657137
1     0.562457
2     0.350336
3     0.381909
4     0.183296
5     0.380233
6     0.155405
7     0.242773
8     0.380275
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.340684
dtype: float64","0     0.049167
1     0.053639
2     0.044473
3     0.039668
4     0.035408
5     0.062812
6     0.101204
7     0.089017
8     0.046611
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.105298
dtype: float64"
3813,"0     0.636441
1     0.586083
2     0.350336
3     0.381909
4     0.183296
5     0.380233
6     0.155405
7     0.242773
8     0.380275
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.340684
dtype: float64","0     0.059136
1     0.042181
2     0.044473
3     0.039668
4     0.035408
5     0.062812
6     0.101204
7     0.089017
8     0.046611
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.105298
dtype: float64"
3814,"0     0.636441
1     0.356770
2     0.350336
3     0.381909
4     0.183296
5     0.380233
6     0.155405
7     0.242773
8     0.380275
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.570383
dtype: float64","0     0.059136
1     0.104358
2     0.044473
3     0.039668
4     0.035408
5     0.062812
6     0.101204
7     0.089017
8     0.046611
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.042952
dtype: float64"
3815,"0     0.636441
1     0.356770
2     0.350336
3     0.381909
4     0.183296
5     0.248561
6     0.155405
7     0.369957
8     0.380275
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.570383
dtype: float64","0     0.059136
1     0.104358
2     0.044473
3     0.039668
4     0.035408
5     0.091800
6     0.101204
7     0.060745
8     0.046611
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.042952
dtype: float64"
3816,"0     0.636441
1     0.356770
2     0.350336
3     0.381909
4     0.183071
5     0.248561
6     0.155405
7     0.369957
8     0.385151
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.570383
dtype: float64","0     0.059136
1     0.104358
2     0.044473
3     0.039668
4     0.035142
5     0.091800
6     0.101204
7     0.060745
8     0.047189
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.042952
dtype: float64"
3817,"0     0.651857
1     0.356770
2     0.350336
3     0.381909
4     0.183071
5     0.248561
6     0.155405
7     0.369957
8     0.385151
9     0.291233
10    0.116654
11    0.057462
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.104358
2     0.044473
3     0.039668
4     0.035142
5     0.091800
6     0.101204
7     0.060745
8     0.047189
9     0.054531
10    0.082212
11    0.077274
12    0.044781
13    0.058574
dtype: float64"
3818,"0     0.651857
1     0.356770
2     0.350336
3     0.381909
4     0.183071
5     0.116093
6     0.155405
7     0.369957
8     0.385151
9     0.291233
10    0.247520
11    0.057462
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.104358
2     0.044473
3     0.039668
4     0.035142
5     0.081317
6     0.101204
7     0.060745
8     0.047189
9     0.054531
10    0.092453
11    0.077274
12    0.044781
13    0.058574
dtype: float64"
3819,"0     0.651857
1     0.356770
2     0.350336
3     0.381909
4     0.183071
5     0.116093
6     0.155405
7     0.383327
8     0.385151
9     0.291233
10    0.234304
11    0.057462
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.104358
2     0.044473
3     0.039668
4     0.035142
5     0.081317
6     0.101204
7     0.064587
8     0.047189
9     0.054531
10    0.088860
11    0.077274
12    0.044781
13    0.058574
dtype: float64"
3820,"0     0.651857
1     0.356770
2     0.350336
3     0.381909
4     0.183071
5     0.116093
6     0.155405
7     0.383327
8     0.385151
9     0.291233
10    0.058798
11    0.246788
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.104358
2     0.044473
3     0.039668
4     0.035142
5     0.081317
6     0.101204
7     0.064587
8     0.047189
9     0.054531
10    0.078239
11    0.088752
12    0.044781
13    0.058574
dtype: float64"
3821,"0     0.651857
1     0.155512
2     0.350336
3     0.381909
4     0.183071
5     0.116093
6     0.354280
7     0.383327
8     0.385151
9     0.291233
10    0.058798
11    0.246788
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.099712
2     0.044473
3     0.039668
4     0.035142
5     0.081317
6     0.105984
7     0.064587
8     0.047189
9     0.054531
10    0.078239
11    0.088752
12    0.044781
13    0.058574
dtype: float64"
3822,"0     0.651857
1     0.184139
2     0.350336
3     0.381909
4     0.183071
5     0.082613
6     0.354280
7     0.383327
8     0.385151
9     0.291233
10    0.058798
11    0.246788
12    0.404602
13    0.566395
dtype: float64","0     0.043483
1     0.108364
2     0.044473
3     0.039668
4     0.035142
5     0.071158
6     0.105984
7     0.064587
8     0.047189
9     0.054531
10    0.078239
11    0.088752
12    0.044781
13    0.058574
dtype: float64"
