plan_id,black_pct,latino_pct
215,"0     0.266013
1     0.472816
2     0.160649
3     0.354285
4     0.123358
5     0.653803
6     0.672861
7     0.379819
8     0.055080
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.261453
dtype: float64","0     0.049445
1     0.037986
2     0.073248
3     0.069773
4     0.073637
5     0.053982
6     0.069716
7     0.039308
8     0.076168
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.041552
dtype: float64"
216,"0     0.266013
1     0.472816
2     0.125558
3     0.354285
4     0.157022
5     0.653803
6     0.672861
7     0.379819
8     0.055080
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.261453
dtype: float64","0     0.049445
1     0.037986
2     0.074250
3     0.069773
4     0.072680
5     0.053982
6     0.069716
7     0.039308
8     0.076168
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.041552
dtype: float64"
217,"0     0.266013
1     0.472816
2     0.125558
3     0.354285
4     0.157022
5     0.653803
6     0.353746
7     0.379819
8     0.055080
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.548923
dtype: float64","0     0.049445
1     0.037986
2     0.074250
3     0.069773
4     0.072680
5     0.053982
6     0.042444
7     0.039308
8     0.076168
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.066058
dtype: float64"
218,"0     0.266013
1     0.472816
2     0.118483
3     0.354285
4     0.166021
5     0.653803
6     0.353746
7     0.379819
8     0.055080
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.548923
dtype: float64","0     0.049445
1     0.037986
2     0.071931
3     0.069773
4     0.075038
5     0.053982
6     0.042444
7     0.039308
8     0.076168
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.066058
dtype: float64"
219,"0     0.266013
1     0.472816
2     0.118483
3     0.354285
4     0.048098
5     0.653803
6     0.353746
7     0.379819
8     0.173756
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.548923
dtype: float64","0     0.049445
1     0.037986
2     0.071931
3     0.069773
4     0.075549
5     0.053982
6     0.042444
7     0.039308
8     0.075722
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.066058
dtype: float64"
220,"0     0.266013
1     0.472816
2     0.118483
3     0.354285
4     0.048098
5     0.513619
6     0.353746
7     0.379819
8     0.173756
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.672101
dtype: float64","0     0.049445
1     0.037986
2     0.071931
3     0.069773
4     0.075549
5     0.064594
6     0.042444
7     0.039308
8     0.075722
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.056475
dtype: float64"
221,"0     0.266013
1     0.472816
2     0.118483
3     0.483722
4     0.048098
5     0.381111
6     0.353746
7     0.379819
8     0.173756
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.672101
dtype: float64","0     0.049445
1     0.037986
2     0.071931
3     0.057364
4     0.075549
5     0.076760
6     0.042444
7     0.039308
8     0.075722
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.056475
dtype: float64"
222,"0     0.266013
1     0.472816
2     0.123516
3     0.483722
4     0.048098
5     0.374637
6     0.353746
7     0.379819
8     0.173756
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.672101
dtype: float64","0     0.049445
1     0.037986
2     0.072037
3     0.057364
4     0.075549
5     0.076628
6     0.042444
7     0.039308
8     0.075722
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.056475
dtype: float64"
223,"0     0.266013
1     0.472816
2     0.126983
3     0.483722
4     0.048098
5     0.374637
6     0.353746
7     0.379819
8     0.168371
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.672101
dtype: float64","0     0.049445
1     0.037986
2     0.073283
3     0.057364
4     0.075549
5     0.076628
6     0.042444
7     0.039308
8     0.074373
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.056475
dtype: float64"
224,"0     0.266013
1     0.472816
2     0.131026
3     0.481115
4     0.048098
5     0.374637
6     0.353746
7     0.379819
8     0.168371
9     0.114490
10    0.428813
11    0.305052
12    0.222667
13    0.672101
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.056621
4     0.075549
5     0.076628
6     0.042444
7     0.039308
8     0.074373
9     0.045570
10    0.060683
11    0.053492
12    0.145708
13    0.056475
dtype: float64"
225,"0     0.266013
1     0.472816
2     0.131026
3     0.481115
4     0.048098
5     0.374637
6     0.353746
7     0.379819
8     0.168371
9     0.114490
10    0.667941
11    0.305052
12    0.222667
13    0.434430
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.056621
4     0.075549
5     0.076628
6     0.042444
7     0.039308
8     0.074373
9     0.045570
10    0.058178
11    0.053492
12    0.145708
13    0.058957
dtype: float64"
226,"0     0.266013
1     0.472816
2     0.131026
3     0.481115
4     0.048098
5     0.374637
6     0.646354
7     0.379819
8     0.168371
9     0.114490
10    0.406594
11    0.305052
12    0.222667
13    0.434430
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.056621
4     0.075549
5     0.076628
6     0.056514
7     0.039308
8     0.074373
9     0.045570
10    0.045655
11    0.053492
12    0.145708
13    0.058957
dtype: float64"
227,"0     0.266013
1     0.472816
2     0.131026
3     0.481115
4     0.048098
5     0.374637
6     0.646354
7     0.379366
8     0.168371
9     0.114490
10    0.406594
11    0.306451
12    0.222667
13    0.434430
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.056621
4     0.075549
5     0.076628
6     0.056514
7     0.039724
8     0.074373
9     0.045570
10    0.045655
11    0.052892
12    0.145708
13    0.058957
dtype: float64"
228,"0     0.266013
1     0.472816
2     0.131026
3     0.481115
4     0.048098
5     0.374637
6     0.451372
7     0.379366
8     0.168371
9     0.114490
10    0.406594
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.056621
4     0.075549
5     0.076628
6     0.066579
7     0.039724
8     0.074373
9     0.045570
10    0.045655
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
229,"0     0.266013
1     0.472816
2     0.131026
3     0.493308
4     0.048098
5     0.374637
6     0.451372
7     0.379366
8     0.168371
9     0.114490
10    0.391763
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.060307
4     0.075549
5     0.076628
6     0.066579
7     0.039724
8     0.074373
9     0.045570
10    0.041624
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
230,"0     0.266013
1     0.472816
2     0.131026
3     0.422694
4     0.048098
5     0.444957
6     0.451372
7     0.379366
8     0.168371
9     0.114490
10    0.391763
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.074263
4     0.075549
5     0.062557
6     0.066579
7     0.039724
8     0.074373
9     0.045570
10    0.041624
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
231,"0     0.266013
1     0.472816
2     0.131026
3     0.221820
4     0.048098
5     0.444957
6     0.451372
7     0.379366
8     0.382126
9     0.114490
10    0.391763
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.073961
3     0.069319
4     0.075549
5     0.062557
6     0.066579
7     0.039724
8     0.079935
9     0.045570
10    0.041624
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
232,"0     0.266013
1     0.472816
2     0.135227
3     0.221820
4     0.048098
5     0.444957
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.391763
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.077613
3     0.069319
4     0.075549
5     0.062557
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.041624
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
233,"0     0.266013
1     0.472816
2     0.135227
3     0.221820
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.477958
11    0.306451
12    0.222667
13    0.622562
dtype: float64","0     0.049445
1     0.037986
2     0.077613
3     0.069319
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.058461
11    0.052892
12    0.145708
13    0.048609
dtype: float64"
234,"0     0.266013
1     0.472816
2     0.135227
3     0.221820
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.518096
11    0.306451
12    0.222667
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.077613
3     0.069319
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.057715
11    0.052892
12    0.145708
13    0.048613
dtype: float64"
235,"0     0.266013
1     0.472816
2     0.139125
3     0.221820
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.518096
11    0.306451
12    0.223763
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.079695
3     0.069319
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.057715
11    0.052892
12    0.147539
13    0.048613
dtype: float64"
236,"0     0.266013
1     0.472816
2     0.540996
3     0.221820
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.140565
11    0.306451
12    0.223763
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.055604
3     0.069319
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.080377
11    0.052892
12    0.147539
13    0.048613
dtype: float64"
237,"0     0.266013
1     0.472816
2     0.542248
3     0.221820
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.382126
9     0.114490
10    0.140941
11    0.306451
12    0.223763
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.056172
3     0.069319
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.079935
9     0.045570
10    0.079728
11    0.052892
12    0.147539
13    0.048613
dtype: float64"
238,"0     0.266013
1     0.472816
2     0.542248
3     0.199502
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.387919
9     0.114490
10    0.140941
11    0.306451
12    0.223763
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.056172
3     0.084449
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.064927
9     0.045570
10    0.079728
11    0.052892
12    0.147539
13    0.048613
dtype: float64"
239,"0     0.266013
1     0.472816
2     0.542248
3     0.199502
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.387919
9     0.118234
10    0.140941
11    0.306451
12    0.226236
13    0.588017
dtype: float64","0     0.049445
1     0.037986
2     0.056172
3     0.084449
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.064927
9     0.063111
10    0.079728
11    0.052892
12    0.133885
13    0.048613
dtype: float64"
240,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.048098
5     0.350469
6     0.452200
7     0.379366
8     0.387919
9     0.118234
10    0.140941
11    0.306451
12    0.226236
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.075549
5     0.044552
6     0.063210
7     0.039724
8     0.064927
9     0.063111
10    0.079728
11    0.052892
12    0.133885
13    0.051148
dtype: float64"
241,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.048098
5     0.350469
6     0.368223
7     0.464878
8     0.387919
9     0.118234
10    0.140941
11    0.306451
12    0.226236
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.075549
5     0.044552
6     0.039401
7     0.063819
8     0.064927
9     0.063111
10    0.079728
11    0.052892
12    0.133885
13    0.051148
dtype: float64"
242,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.048098
5     0.350469
6     0.368223
7     0.491490
8     0.387919
9     0.118234
10    0.140941
11    0.306451
12    0.230133
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.075549
5     0.044552
6     0.039401
7     0.052573
8     0.064927
9     0.063111
10    0.079728
11    0.052892
12    0.135789
13    0.051148
dtype: float64"
243,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.048098
5     0.350469
6     0.368223
7     0.491490
8     0.387919
9     0.142599
10    0.116856
11    0.306451
12    0.230133
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.075549
5     0.044552
6     0.039401
7     0.052573
8     0.064927
9     0.079825
10    0.063218
11    0.052892
12    0.135789
13    0.051148
dtype: float64"
244,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.048098
5     0.350469
6     0.368223
7     0.491490
8     0.387919
9     0.131619
10    0.116856
11    0.306451
12    0.239116
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.075549
5     0.044552
6     0.039401
7     0.052573
8     0.064927
9     0.073996
10    0.063218
11    0.052892
12    0.140369
13    0.051148
dtype: float64"
245,"0     0.266013
1     0.472816
2     0.624362
3     0.199502
4     0.052486
5     0.350469
6     0.368223
7     0.491490
8     0.408680
9     0.131619
10    0.116856
11    0.306451
12    0.239116
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.084449
4     0.076039
5     0.044552
6     0.039401
7     0.052573
8     0.063551
9     0.073996
10    0.063218
11    0.052892
12    0.140369
13    0.051148
dtype: float64"
246,"0     0.266013
1     0.472816
2     0.624362
3     0.125233
4     0.052486
5     0.350469
6     0.368223
7     0.491490
8     0.408680
9     0.206859
10    0.116856
11    0.306451
12    0.239116
13    0.498838
dtype: float64","0     0.049445
1     0.037986
2     0.053911
3     0.074007
4     0.076039
5     0.044552
6     0.039401
7     0.052573
8     0.063551
9     0.084475
10    0.063218
11    0.052892
12    0.140369
13    0.051148
dtype: float64"
247,"0     0.266013
1     0.472816
2     0.677588
3     0.125233
4     0.052486
5     0.350469
6     0.368223
7     0.491490
8     0.408680
9     0.206859
10    0.116856
11    0.306451
12    0.239116
13    0.432537
dtype: float64","0     0.049445
1     0.037986
2     0.052724
3     0.074007
4     0.076039
5     0.044552
6     0.039401
7     0.052573
8     0.063551
9     0.084475
10    0.063218
11    0.052892
12    0.140369
13    0.052417
dtype: float64"
248,"0     0.266013
1     0.472816
2     0.668454
3     0.125233
4     0.052486
5     0.350469
6     0.368223
7     0.491490
8     0.408680
9     0.206859
10    0.116856
11    0.306451
12    0.239116
13    0.442462
dtype: float64","0     0.049445
1     0.037986
2     0.053499
3     0.074007
4     0.076039
5     0.044552
6     0.039401
7     0.052573
8     0.063551
9     0.084475
10    0.063218
11    0.052892
12    0.140369
13    0.051515
dtype: float64"
