plan_id,black_scores,latino_scores
3295,"{1: 0, 2: 1, 3: 0.8607041398680367, 4: 0, 5: 0.6219215124656925, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 1, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.15533605314119117, 4: 0, 5: 0.21032228574085327, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0.0957823023747697, 13: 0, 14: 0}"
3296,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.6219215124656925, 6: 0, 7: 0, 8: 0.8616328827682177, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 1, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0, 4: 0, 5: 0.21032228574085327, 6: 0, 7: 0, 8: 0.15347830766483528, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0.0957823023747697, 13: 0, 14: 0}"
3297,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.6219215124656925, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0.7913740152376669, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0, 4: 0, 5: 0.21032228574085327, 6: 0, 7: 0, 8: 0.09462160888099996, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0.15815038380711025, 13: 0, 14: 0}"
3298,"{1: 0, 2: 1, 3: 0.832486874245646, 4: 0, 5: 0.6219215124656925, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.16342647444365932, 4: 0, 5: 0.21032228574085327, 6: 0, 7: 0, 8: 0.09462160888099996, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0, 13: 0, 14: 0}"
3299,"{1: 0, 2: 1, 3: 0.832486874245646, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.16342647444365932, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0.0981946881800183, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0, 13: 0, 14: 0}"
3300,"{1: 0, 2: 1, 3: 0.832486874245646, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.16342647444365932, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0.0981946881800183, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0, 13: 0, 14: 0}"
3301,"{1: 0, 2: 1, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0.8901960687946338, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0.16163237547281872, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0, 13: 0, 14: 0}"
3302,"{1: 0, 2: 1, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7594938846668424, 12: 0.8718740035611081, 13: 0, 14: 0}","{1: 0, 2: 0.11140080390946312, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.19813605051476002, 12: 0.1583846313827786, 13: 0, 14: 0}"
3303,"{1: 0, 2: 0.7462912643928828, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8718740035611081, 13: 0, 14: 0}","{1: 0, 2: 0.20183566118179155, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11103373685179989, 12: 0.1583846313827786, 13: 0, 14: 0}"
3304,"{1: 0, 2: 0.7462912643928828, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8718740035611081, 13: 0, 14: 0}","{1: 0, 2: 0.20183566118179155, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11221405908357177, 12: 0.1583846313827786, 13: 0, 14: 0}"
3305,"{1: 0, 2: 0.7462912643928828, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8718740035611081, 13: 0, 14: 0}","{1: 0, 2: 0.20183566118179155, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0.1583846313827786, 13: 0, 14: 0}"
3306,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6065716153789511, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8718740035611081, 13: 0, 14: 0.6838135520761206}","{1: 0, 2: 0, 3: 0.10049311098627488, 4: 0, 5: 0.19841773340451144, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0.1583846313827786, 13: 0, 14: 0.2254319724570971}"
3307,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8460543326712905, 13: 0, 14: 0.6838135520761206}","{1: 0, 2: 0, 3: 0.10049311098627488, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0.15596529660393352, 13: 0, 14: 0.2254319724570971}"
3308,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8749330635664637, 13: 0, 14: 0.6838135520761206}","{1: 0, 2: 0, 3: 0.09943592395646769, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0.15838378310221282, 13: 0, 14: 0.2254319724570971}"
3309,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0.907148680193823, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0.6838135520761206}","{1: 0, 2: 0, 3: 0.09943592395646769, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0.16007011927769932, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0.2254319724570971}"
3310,"{1: 0, 2: 0.7553047100933207, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0.907148680193823, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.2016515327959259, 3: 0.09943592395646769, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0.16007011927769932, 9: 0, 10: 0, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0}"
3311,"{1: 0, 2: 0.7553047100933207, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.2016515327959259, 3: 0.09943592395646769, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0}"
3312,"{1: 0, 2: 0.7553047100933207, 3: 1, 4: 0, 5: 0.6128639145315558, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.2016515327959259, 3: 0.09943592395646769, 4: 0, 5: 0.2042122447924467, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0}"
3313,"{1: 0, 2: 0.7553047100933207, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.2016515327959259, 3: 0.09887122257344617, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0}"
3314,"{1: 0, 2: 0.7553047100933207, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.2016515327959259, 3: 0.09887122257344617, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0}"
3315,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0, 2: 0, 3: 0.09887122257344617, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0.20391250803499386}"
3316,"{1: 0, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0.45121178239398096, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0, 2: 0, 3: 0.09887122257344617, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0.16504126261528484, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0.20391250803499386}"
3317,"{1: 0.43978399228479514, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.16346600795791144, 2: 0, 3: 0.09887122257344617, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.1265774940650155, 11: 0.1126601916177853, 12: 0, 13: 0, 14: 0.20391250803499386}"
3318,"{1: 0.43978399228479514, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.9029717059183923, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.16346600795791144, 2: 0, 3: 0.1215353917553271, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.1265774940650155, 11: 0.0917625198524363, 12: 0, 13: 0, 14: 0.20391250803499386}"
3319,"{1: 0.43978399228479514, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0.9122021886980937, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.16346600795791144, 2: 0, 3: 0.1215353917553271, 4: 0, 5: 0.20151982046914974, 6: 0.1257225350475266, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.0917625198524363, 12: 0, 13: 0, 14: 0.20391250803499386}"
3320,"{1: 0.43978399228479514, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0.914385108069082, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.16346600795791144, 2: 0, 3: 0.1215353917553271, 4: 0, 5: 0.20151982046914974, 6: 0.1256617765429485, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.0917625198524363, 12: 0, 13: 0, 14: 0.20391250803499386}"
3321,"{1: 0.9472953377637894, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.14187629999576637, 2: 0, 3: 0.1215353917553271, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.0917625198524363, 12: 0, 13: 0, 14: 0.20391250803499386}"
3322,"{1: 0.8666376260799403, 2: 0, 3: 1, 4: 0, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.15495378051634454, 2: 0, 3: 0.1215353917553271, 4: 0, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.0917625198524363, 12: 0, 13: 0, 14: 0.20391250803499386}"
3323,"{1: 0.8666376260799403, 2: 0, 3: 1, 4: 1, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7644426529514173}","{1: 0.15495378051634454, 2: 0, 3: 0.1215353917553271, 4: 0.09244574631122648, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20391250803499386}"
3324,"{1: 0.8666376260799403, 2: 0, 3: 1, 4: 1, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7603744335037733}","{1: 0.15495378051634454, 2: 0, 3: 0.1215353917553271, 4: 0.09244574631122648, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.1988819235852016}"
3325,"{1: 0.8430607446218114, 2: 0, 3: 1, 4: 1, 5: 0.6134908743897781, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7603744335037733}","{1: 0.15784732836161325, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20151982046914974, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.1988819235852016}"
3326,"{1: 0.8247469382669833, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7603744335037733}","{1: 0.1560847780956755, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.1988819235852016}"
3327,"{1: 0.8247469382669833, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.1560847780956755, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3328,"{1: 0.7856423787237901, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.15236715574958956, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3329,"{1: 0.7856423787237901, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.15236715574958956, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3330,"{1: 0.4240642307859271, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.8692613988926235, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.15585968197690805, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0.12995566455163157, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3331,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4188366999234775, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09203942629530196, 5: 0.20430801175841481, 6: 0.16007238503249374, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3332,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4188366999234775, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16007238503249374, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3333,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4188366999234775, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16007238503249374, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3334,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4188366999234775, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16007238503249374, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3335,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4188366999234775, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16007238503249374, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3336,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.4139805047164373, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.15356101193344562, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3337,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.403209297301418, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16120047950268804, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3338,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.403209297301418, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16120047950268804, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3339,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.403209297301418, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8515913932001873}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16120047950268804, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20462128035405058}"
3340,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6271157782395228, 6: 0.403209297301418, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8015453502851887}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20430801175841481, 6: 0.16120047950268804, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21097840678381244}"
3341,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6039991213170856, 6: 0.41414259832680567, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8015453502851887}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20045882981894078, 6: 0.16272336556539238, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21097840678381244}"
3342,"{1: 0.9038167955244802, 2: 0, 3: 1, 4: 1, 5: 0.6218927614583868, 6: 0.41038036215840956, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8015453502851887}","{1: 0.12389075231003599, 2: 0, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0.20447113882574836, 6: 0.16158844335703643, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21097840678381244}"
3343,"{1: 0.9038167955244802, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.41038036215840956, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8015453502851887}","{1: 0.12389075231003599, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.16158844335703643, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21097840678381244}"
3344,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.8015453502851887}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21097840678381244}"
3345,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7814971483951512}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21066289949742822}"
3346,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7669236695703013}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21050650558967202}"
3347,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7881128542352851}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21001203444685249}"
3348,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7881128542352851}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21001203444685249}"
3349,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7985792968555505}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.14730894984791898}"
3350,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 1, 5: 0, 6: 0.4250688775584778, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7985792968555505}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.09305174192104297, 5: 0, 6: 0.15068104226260398, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.14730894984791898}"
3351,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 0.43733365593542084, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7985792968555505}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.14997883728818193, 5: 0, 6: 0.09301451508091416, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.14730894984791898}"
3352,"{1: 0.8517226832117434, 2: 0.6078752198014412, 3: 1, 4: 0.43733365593542084, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7985792968555505}","{1: 0.1369866188612724, 2: 0.20029711792479168, 3: 0.1215353917553271, 4: 0.14997883728818193, 5: 0, 6: 0.09301451508091416, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.14730894984791898}"
